
 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto                  |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              DST                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               H                                            |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Final                                        |
 # Converted to IAGA2002 format                                      |
 #   by WDC for Geomagnetism, Kyoto. 2019-06-12                      |
 # The values in the raw of 00:00:00:00.000 are those converted      |
 #  from those in the column of 21-24 which are usually              |
 #  the mean values between 00:00UT and 01:00UT, etc..               |
DATE       TIME         DOY     DST                                  |
2013-09-18 11:00:00.000 261         9.00
2013-09-18 12:00:00.000 261        10.00
2013-09-18 13:00:00.000 261        17.00
2013-09-18 14:00:00.000 261        14.00
2013-09-18 15:00:00.000 261        10.00
2013-09-18 16:00:00.000 261         4.00
2013-09-18 17:00:00.000 261         7.00
2013-09-18 18:00:00.000 261        10.00
2013-09-18 19:00:00.000 261         3.00
2013-09-18 20:00:00.000 261        -4.00
2013-09-18 21:00:00.000 261        -5.00
2013-09-18 22:00:00.000 261        -8.00
2013-09-18 23:00:00.000 261       -10.00
2013-09-19 00:00:00.000 262        -6.00
2013-09-19 01:00:00.000 262        -4.00
2013-09-19 02:00:00.000 262        -5.00
2013-09-19 03:00:00.000 262        -6.00
2013-09-19 04:00:00.000 262       -11.00
2013-09-19 05:00:00.000 262       -17.00
2013-09-19 06:00:00.000 262       -15.00
2013-09-19 07:00:00.000 262       -14.00
2013-09-19 08:00:00.000 262       -16.00
2013-09-19 09:00:00.000 262       -10.00
2013-09-19 10:00:00.000 262       -10.00
2013-09-19 11:00:00.000 262       -12.00
2013-09-19 12:00:00.000 262       -15.00
2013-09-19 13:00:00.000 262       -10.00
2013-09-19 14:00:00.000 262        -7.00
2013-09-19 15:00:00.000 262        -6.00
2013-09-19 16:00:00.000 262        -6.00
2013-09-19 17:00:00.000 262        -9.00
2013-09-19 18:00:00.000 262       -10.00
2013-09-19 19:00:00.000 262       -11.00
2013-09-19 20:00:00.000 262       -15.00
2013-09-19 21:00:00.000 262       -17.00
2013-09-19 22:00:00.000 262       -17.00
2013-09-19 23:00:00.000 262       -13.00
2013-09-20 00:00:00.000 263        -6.00
2013-09-20 01:00:00.000 263         0.00
2013-09-20 02:00:00.000 263         2.00
2013-09-20 03:00:00.000 263        -1.00
2013-09-20 04:00:00.000 263        -5.00
2013-09-20 05:00:00.000 263        -8.00
2013-09-20 06:00:00.000 263       -10.00
2013-09-20 07:00:00.000 263       -14.00
2013-09-20 08:00:00.000 263       -13.00
2013-09-20 09:00:00.000 263       -11.00
2013-09-20 10:00:00.000 263       -12.00
2013-09-20 11:00:00.000 263       -11.00
2013-09-20 12:00:00.000 263        -9.00
2013-09-20 13:00:00.000 263        -8.00
2013-09-20 14:00:00.000 263        -6.00
2013-09-20 15:00:00.000 263        -3.00
2013-09-20 16:00:00.000 263        -2.00
2013-09-20 17:00:00.000 263        -2.00
2013-09-20 18:00:00.000 263         0.00
2013-09-20 19:00:00.000 263        -1.00
2013-09-20 20:00:00.000 263        -3.00
2013-09-20 21:00:00.000 263        -9.00
2013-09-20 22:00:00.000 263        -8.00
2013-09-20 23:00:00.000 263        -8.00
2013-09-21 00:00:00.000 264        -7.00
2013-09-21 01:00:00.000 264       -11.00
2013-09-21 02:00:00.000 264       -11.00
2013-09-21 03:00:00.000 264        -7.00
2013-09-21 04:00:00.000 264        -5.00
2013-09-21 05:00:00.000 264        -2.00
2013-09-21 06:00:00.000 264        -2.00
2013-09-21 07:00:00.000 264        -3.00
2013-09-21 08:00:00.000 264        -5.00
2013-09-21 09:00:00.000 264        -5.00
2013-09-21 10:00:00.000 264        -1.00
2013-09-21 11:00:00.000 264         3.00
2013-09-21 12:00:00.000 264         4.00
2013-09-21 13:00:00.000 264         1.00
2013-09-21 14:00:00.000 264         1.00
2013-09-21 15:00:00.000 264         0.00
2013-09-21 16:00:00.000 264        -2.00
2013-09-21 17:00:00.000 264         3.00
2013-09-21 18:00:00.000 264         3.00
2013-09-21 19:00:00.000 264         2.00
2013-09-21 20:00:00.000 264         0.00
2013-09-21 21:00:00.000 264        -2.00
2013-09-21 22:00:00.000 264        -6.00
2013-09-21 23:00:00.000 264        -6.00
2013-09-22 00:00:00.000 265        -6.00
2013-09-22 01:00:00.000 265        -4.00
2013-09-22 02:00:00.000 265        -5.00
2013-09-22 03:00:00.000 265        -4.00
2013-09-22 04:00:00.000 265        -8.00
2013-09-22 05:00:00.000 265        -6.00
2013-09-22 06:00:00.000 265        -3.00
2013-09-22 07:00:00.000 265        -5.00
2013-09-22 08:00:00.000 265        -7.00
2013-09-22 09:00:00.000 265        -6.00
2013-09-22 10:00:00.000 265        -5.00
2013-09-22 11:00:00.000 265        -3.00
2013-09-22 12:00:00.000 265        -2.00
2013-09-22 13:00:00.000 265        -3.00
2013-09-22 14:00:00.000 265        -4.00
2013-09-22 15:00:00.000 265        -4.00
2013-09-22 16:00:00.000 265        -5.00
2013-09-22 17:00:00.000 265         0.00
2013-09-22 18:00:00.000 265         4.00
2013-09-22 19:00:00.000 265         5.00
2013-09-22 20:00:00.000 265         2.00
2013-09-22 21:00:00.000 265        -1.00
2013-09-22 22:00:00.000 265        -3.00
2013-09-22 23:00:00.000 265        -4.00
2013-09-23 00:00:00.000 266        -4.00
2013-09-23 01:00:00.000 266        -5.00
2013-09-23 02:00:00.000 266        -4.00
2013-09-23 03:00:00.000 266        -4.00
2013-09-23 04:00:00.000 266        -2.00
2013-09-23 05:00:00.000 266        -4.00
2013-09-23 06:00:00.000 266        -2.00
2013-09-23 07:00:00.000 266        -1.00
2013-09-23 08:00:00.000 266        -1.00
2013-09-23 09:00:00.000 266        -2.00
2013-09-23 10:00:00.000 266         0.00
2013-09-23 11:00:00.000 266         1.00
2013-09-23 12:00:00.000 266         2.00
2013-09-23 13:00:00.000 266         1.00
2013-09-23 14:00:00.000 266         1.00
2013-09-23 15:00:00.000 266         1.00
2013-09-23 16:00:00.000 266         5.00
2013-09-23 17:00:00.000 266         8.00
2013-09-23 18:00:00.000 266         8.00
2013-09-23 19:00:00.000 266         7.00
2013-09-23 20:00:00.000 266         4.00
2013-09-23 21:00:00.000 266         1.00
2013-09-23 22:00:00.000 266        -2.00
2013-09-23 23:00:00.000 266        -7.00
2013-09-24 00:00:00.000 267        -7.00
2013-09-24 01:00:00.000 267        -8.00
2013-09-24 02:00:00.000 267        -8.00
2013-09-24 03:00:00.000 267        -4.00
2013-09-24 04:00:00.000 267        -2.00
2013-09-24 05:00:00.000 267         1.00
2013-09-24 06:00:00.000 267         2.00
2013-09-24 07:00:00.000 267         4.00
2013-09-24 08:00:00.000 267         8.00
2013-09-24 09:00:00.000 267        15.00
2013-09-24 10:00:00.000 267        10.00
2013-09-24 11:00:00.000 267       -11.00
2013-09-24 12:00:00.000 267       -22.00
2013-09-24 13:00:00.000 267       -11.00
2013-09-24 14:00:00.000 267       -19.00
2013-09-24 15:00:00.000 267       -18.00
2013-09-24 16:00:00.000 267       -17.00
2013-09-24 17:00:00.000 267       -11.00
2013-09-24 18:00:00.000 267        -8.00
2013-09-24 19:00:00.000 267        -9.00
2013-09-24 20:00:00.000 267       -13.00
2013-09-24 21:00:00.000 267       -19.00
2013-09-24 22:00:00.000 267       -23.00
2013-09-24 23:00:00.000 267       -22.00
2013-09-25 00:00:00.000 268       -19.00
2013-09-25 01:00:00.000 268       -13.00
2013-09-25 02:00:00.000 268       -11.00
2013-09-25 03:00:00.000 268        -8.00
2013-09-25 04:00:00.000 268        -9.00
2013-09-25 05:00:00.000 268       -10.00
2013-09-25 06:00:00.000 268        -9.00
2013-09-25 07:00:00.000 268       -11.00
2013-09-25 08:00:00.000 268       -10.00
2013-09-25 09:00:00.000 268       -10.00
2013-09-25 10:00:00.000 268        -9.00
2013-09-25 11:00:00.000 268        -8.00
2013-09-25 12:00:00.000 268        -8.00
2013-09-25 13:00:00.000 268        -6.00
2013-09-25 14:00:00.000 268        -4.00
2013-09-25 15:00:00.000 268        -3.00
2013-09-25 16:00:00.000 268         0.00
2013-09-25 17:00:00.000 268         2.00
2013-09-25 18:00:00.000 268         2.00
2013-09-25 19:00:00.000 268        -1.00
2013-09-25 20:00:00.000 268        -5.00
2013-09-25 21:00:00.000 268        -5.00
2013-09-25 22:00:00.000 268        -8.00
2013-09-25 23:00:00.000 268       -11.00
2013-09-26 00:00:00.000 269       -12.00
2013-09-26 01:00:00.000 269        -8.00
2013-09-26 02:00:00.000 269        -4.00
2013-09-26 03:00:00.000 269        -3.00
2013-09-26 04:00:00.000 269        -3.00
2013-09-26 05:00:00.000 269        -3.00
2013-09-26 06:00:00.000 269        -2.00
2013-09-26 07:00:00.000 269        -1.00
2013-09-26 08:00:00.000 269        -2.00
2013-09-26 09:00:00.000 269        -2.00
2013-09-26 10:00:00.000 269        -2.00
2013-09-26 11:00:00.000 269         0.00
2013-09-26 12:00:00.000 269         2.00
2013-09-26 13:00:00.000 269         3.00
2013-09-26 14:00:00.000 269         3.00
2013-09-26 15:00:00.000 269         1.00
2013-09-26 16:00:00.000 269        -1.00
2013-09-26 17:00:00.000 269        -3.00
2013-09-26 18:00:00.000 269        -1.00
2013-09-26 19:00:00.000 269        -2.00
2013-09-26 20:00:00.000 269        -3.00
2013-09-26 21:00:00.000 269        -3.00
2013-09-26 22:00:00.000 269        -1.00
2013-09-26 23:00:00.000 269         2.00
2013-09-27 00:00:00.000 270         5.00
2013-09-27 01:00:00.000 270         6.00
2013-09-27 02:00:00.000 270         6.00
2013-09-27 03:00:00.000 270         5.00
2013-09-27 04:00:00.000 270         5.00
2013-09-27 05:00:00.000 270         7.00
2013-09-27 06:00:00.000 270         6.00
2013-09-27 07:00:00.000 270         5.00
2013-09-27 08:00:00.000 270         4.00
2013-09-27 09:00:00.000 270         4.00
2013-09-27 10:00:00.000 270         4.00
2013-09-27 11:00:00.000 270         4.00
2013-09-27 12:00:00.000 270         4.00
2013-09-27 13:00:00.000 270         2.00
2013-09-27 14:00:00.000 270         2.00
2013-09-27 15:00:00.000 270         3.00
2013-09-27 16:00:00.000 270         4.00
2013-09-27 17:00:00.000 270         1.00
2013-09-27 18:00:00.000 270         2.00
2013-09-27 19:00:00.000 270         3.00
2013-09-27 20:00:00.000 270         2.00
2013-09-27 21:00:00.000 270         2.00
2013-09-27 22:00:00.000 270         3.00
2013-09-27 23:00:00.000 270         3.00
2013-09-28 00:00:00.000 271         5.00
2013-09-28 01:00:00.000 271         7.00
2013-09-28 02:00:00.000 271         6.00
2013-09-28 03:00:00.000 271         3.00
2013-09-28 04:00:00.000 271         1.00
2013-09-28 05:00:00.000 271         1.00
2013-09-28 06:00:00.000 271         1.00
2013-09-28 07:00:00.000 271         1.00
2013-09-28 08:00:00.000 271         0.00
2013-09-28 09:00:00.000 271         0.00
2013-09-28 10:00:00.000 271         0.00
2013-09-28 11:00:00.000 271         1.00
2013-09-28 12:00:00.000 271         0.00
2013-09-28 13:00:00.000 271         0.00
2013-09-28 14:00:00.000 271         1.00
2013-09-28 15:00:00.000 271         3.00
2013-09-28 16:00:00.000 271         4.00
2013-09-28 17:00:00.000 271         3.00
2013-09-28 18:00:00.000 271         3.00
2013-09-28 19:00:00.000 271         2.00
2013-09-28 20:00:00.000 271         3.00
2013-09-28 21:00:00.000 271         6.00
2013-09-28 22:00:00.000 271         7.00
2013-09-28 23:00:00.000 271         6.00
2013-09-29 00:00:00.000 272         7.00
2013-09-29 01:00:00.000 272         8.00
2013-09-29 02:00:00.000 272         8.00
2013-09-29 03:00:00.000 272         6.00
2013-09-29 04:00:00.000 272         3.00
2013-09-29 05:00:00.000 272         3.00
2013-09-29 06:00:00.000 272         4.00
2013-09-29 07:00:00.000 272         5.00
2013-09-29 08:00:00.000 272         6.00
2013-09-29 09:00:00.000 272         8.00
2013-09-29 10:00:00.000 272         9.00
2013-09-29 11:00:00.000 272         7.00
2013-09-29 12:00:00.000 272         7.00
2013-09-29 13:00:00.000 272         5.00
2013-09-29 14:00:00.000 272         6.00
2013-09-29 15:00:00.000 272         8.00
2013-09-29 16:00:00.000 272         9.00
2013-09-29 17:00:00.000 272         8.00
2013-09-29 18:00:00.000 272         8.00
2013-09-29 19:00:00.000 272        10.00
2013-09-29 20:00:00.000 272        14.00
2013-09-29 21:00:00.000 272        11.00
2013-09-29 22:00:00.000 272        10.00
2013-09-29 23:00:00.000 272        11.00
2013-09-30 00:00:00.000 273         9.00
2013-09-30 01:00:00.000 273         6.00
2013-09-30 02:00:00.000 273         8.00
2013-09-30 03:00:00.000 273         8.00
2013-09-30 04:00:00.000 273         8.00
2013-09-30 05:00:00.000 273         6.00
2013-09-30 06:00:00.000 273         4.00
2013-09-30 07:00:00.000 273         6.00
2013-09-30 08:00:00.000 273         7.00
2013-09-30 09:00:00.000 273         5.00
2013-09-30 10:00:00.000 273         3.00
2013-09-30 11:00:00.000 273         2.00
2013-09-30 12:00:00.000 273         2.00
2013-09-30 13:00:00.000 273         3.00
2013-09-30 14:00:00.000 273         2.00
2013-09-30 15:00:00.000 273         2.00
2013-09-30 16:00:00.000 273         2.00
2013-09-30 17:00:00.000 273         5.00
2013-09-30 18:00:00.000 273         8.00
2013-09-30 19:00:00.000 273         8.00
2013-09-30 20:00:00.000 273         7.00
2013-09-30 21:00:00.000 273         8.00
2013-09-30 22:00:00.000 273         8.00
2013-09-30 23:00:00.000 273         8.00
